year_film,year_ceremony,ceremony,category,name,film,winner,year_film_film,imdbID,imdbLink
1976,1977,49,DOCUMENTARY (Short Subject),"Lynne Littman, Producer",Number Our Days,TRUE,1976Number Our Days,tt0074987,https://www.imdb.com/title/tt0074987/
1976,1977,49,DOCUMENTARY (Short Subject),"Lester Novros, Producer",Universe,FALSE,1976Universe,tt0075373,https://www.imdb.com/title/tt0075373/
1976,1977,49,FILM EDITING,Robert L. Wolfe,All the President's Men,FALSE,1976All the President's Men,tt0074119,https://www.imdb.com/title/tt0074119/
1976,1977,49,FILM EDITING,"Robert Jones, Pembroke J. Herring",Bound for Glory,FALSE,1976Bound for Glory,tt0074235,https://www.imdb.com/title/tt0074235/
1976,1977,49,FILM EDITING,Alan Heim,Network,FALSE,1976Network,tt0074958,https://www.imdb.com/title/tt0074958/
1976,1977,49,FILM EDITING,"Richard Halsey, Scott Conrad",Rocky,TRUE,1976Rocky,tt0075148,https://www.imdb.com/title/tt0075148/
1976,1977,49,FILM EDITING,"Eve Newman, Walter Hannemann",Two-Minute Warning,FALSE,1976Two-Minute Warning,tt0075359,https://www.imdb.com/title/tt0075359/
1976,1977,49,FOREIGN LANGUAGE FILM,Ivory Coast,Black and White in Color,TRUE,1976Black and White in Color,tt0074972,https://www.imdb.com/title/tt0074972/
1976,1977,49,FOREIGN LANGUAGE FILM,France,"Cousin, Cousine",FALSE,"1976Cousin, Cousine",tt0072826,https://www.imdb.com/title/tt0072826/
1976,1977,49,FOREIGN LANGUAGE FILM,German Democratic Republic,"Jacob, the Liar",FALSE,"1976Jacob, the Liar",tt0071688,https://www.imdb.com/title/tt0071688/
1976,1977,49,FOREIGN LANGUAGE FILM,Poland,Nights and Days,FALSE,1976Nights and Days,tt0073460,https://www.imdb.com/title/tt0073460/
1976,1977,49,FOREIGN LANGUAGE FILM,Italy,Seven Beauties,FALSE,1976Seven Beauties,tt0075040,https://www.imdb.com/title/tt0075040/
1976,1977,49,MUSIC (Original Score),Bernard Herrmann,Obsession,FALSE,1976Obsession,tt0074991,https://www.imdb.com/title/tt0074991/
1976,1977,49,MUSIC (Original Score),Jerry Goldsmith,The Omen,TRUE,1976The Omen,tt0075005,https://www.imdb.com/title/tt0075005/
1976,1977,49,MUSIC (Original Score),Jerry Fielding,The Outlaw Josey Wales,FALSE,1976The Outlaw Josey Wales,tt0075029,https://www.imdb.com/title/tt0075029/
1976,1977,49,MUSIC (Original Score),Bernard Herrmann,Taxi Driver,FALSE,1976Taxi Driver,tt0075314,https://www.imdb.com/title/tt0075314/
1976,1977,49,MUSIC (Original Score),Lalo Schifrin,Voyage of the Damned,FALSE,1976Voyage of the Damned,tt0075406,https://www.imdb.com/title/tt0075406/
1976,1977,49,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Leonard Rosenman,Bound for Glory,TRUE,1976Bound for Glory,tt0074235,https://www.imdb.com/title/tt0074235/
1976,1977,49,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score and Adaptation Score by Paul Williams,Bugsy Malone,FALSE,1976Bugsy Malone,tt0074256,https://www.imdb.com/title/tt0074256/
1976,1977,49,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,A Star Is Born,FALSE,1976A Star Is Born,tt0075265,https://www.imdb.com/title/tt0075265/
1976,1977,49,MUSIC (Original Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,Half a House,FALSE,1976Half a House,tt0074601,https://www.imdb.com/title/tt0074601/
1976,1977,49,MUSIC (Original Song),Music and Lyrics by Jerry Goldsmith,The Omen,FALSE,1976The Omen,tt0075005,https://www.imdb.com/title/tt0075005/
1976,1977,49,MUSIC (Original Song),Music by Henry Mancini; Lyrics by Don Black,The Pink Panther Strikes Again,FALSE,1976The Pink Panther Strikes Again,tt0075066,https://www.imdb.com/title/tt0075066/
1976,1977,49,MUSIC (Original Song),Music by Barbra Streisand; Lyrics by Paul Williams,A Star Is Born,TRUE,1976A Star Is Born,tt0075265,https://www.imdb.com/title/tt0075265/
1976,1977,49,MUSIC (Original Song),Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins,Rocky,FALSE,1976Rocky,tt0075148,https://www.imdb.com/title/tt0075148/
1976,1977,49,BEST PICTURE,"Walter Coblenz, Producer",All the President's Men,FALSE,1976All the President's Men,tt0074119,https://www.imdb.com/title/tt0074119/
1976,1977,49,BEST PICTURE,"Robert F. Blumofe and Harold Leventhal, Producers",Bound for Glory,FALSE,1976Bound for Glory,tt0074235,https://www.imdb.com/title/tt0074235/
1976,1977,49,BEST PICTURE,"Howard Gottfried, Producer",Network,FALSE,1976Network,tt0074958,https://www.imdb.com/title/tt0074958/
1976,1977,49,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Rocky,TRUE,1976Rocky,tt0075148,https://www.imdb.com/title/tt0075148/
1976,1977,49,BEST PICTURE,"Michael Phillips and Julia Phillips, Producers",Taxi Driver,FALSE,1976Taxi Driver,tt0075314,https://www.imdb.com/title/tt0075314/
1976,1977,49,SHORT FILM (Animated),"Manfredo Manfredi, Producer",Dedalo,FALSE,1976Dedalo,tt0074386,https://www.imdb.com/title/tt0074386/
1976,1977,49,SHORT FILM (Animated),"Suzanne Baker, Producer",Leisure,TRUE,1976Leisure,tt0074787,https://www.imdb.com/title/tt0074787/
1976,1977,49,SHORT FILM (Animated),"Caroline Leaf and Guy Glover, Producers",The Street,FALSE,1976The Street,tt0075273,https://www.imdb.com/title/tt0075273/
1976,1977,49,SHORT FILM (Live Action),"Andre Guttfreund and Peter Werner, Producers",In the Region of Ice,TRUE,1976In the Region of Ice,tt0074675,https://www.imdb.com/title/tt0074675/
1976,1977,49,SHORT FILM (Live Action),"Marjorie Anne Short, Producer",Kudzu,FALSE,1976Kudzu,tt0074765,https://www.imdb.com/title/tt0074765/
1976,1977,49,SHORT FILM (Live Action),"Julian Chagrin and Claude Chagrin, Producers",The Morning Spider,FALSE,1976The Morning Spider,tt0074919,https://www.imdb.com/title/tt0074919/
1976,1977,49,SHORT FILM (Live Action),"Claire Wilbur and Robin Lehman, Producers",Nightlife,FALSE,1976Nightlife,tt0074966,https://www.imdb.com/title/tt0074966/
1976,1977,49,SHORT FILM (Live Action),"Dyan Cannon and Vince Cannon, Producers",Number One,FALSE,1976Number One,tt0074986,https://www.imdb.com/title/tt0074986/
1976,1977,49,SOUND,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Jim Webb",All the President's Men,TRUE,1976All the President's Men,tt0074119,https://www.imdb.com/title/tt0074119/
1976,1977,49,SOUND,"Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",King Kong,FALSE,1976King Kong,tt0074751,https://www.imdb.com/title/tt0074751/
1976,1977,49,SOUND,"Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper",Rocky,FALSE,1976Rocky,tt0075148,https://www.imdb.com/title/tt0075148/
1976,1977,49,SOUND,"Donald Mitchell, Douglas Williams, Richard Tyler, Hal Etherington",Silver Streak,FALSE,1976Silver Streak,tt0075223,https://www.imdb.com/title/tt0075223/
1976,1977,49,SOUND,"Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",A Star Is Born,FALSE,1976A Star Is Born,tt0075265,https://www.imdb.com/title/tt0075265/
1976,1977,49,WRITING (Screenplay--based on material from another medium),William Goldman,All the President's Men,TRUE,1976All the President's Men,tt0074119,https://www.imdb.com/title/tt0074119/
1976,1977,49,WRITING (Screenplay--based on material from another medium),Robert Getchell,Bound for Glory,FALSE,1976Bound for Glory,tt0074235,https://www.imdb.com/title/tt0074235/
1976,1977,49,WRITING (Screenplay--based on material from another medium),"Federico Fellini, Bernardino Zapponi",Fellini's Casanova,FALSE,1976Fellini's Casanova,tt0074291,https://www.imdb.com/title/tt0074291/
1976,1977,49,WRITING (Screenplay--based on material from another medium),Nicholas Meyer,The Seven-per-cent Solution,FALSE,1976The Seven-per-cent Solution,tt0075194,https://www.imdb.com/title/tt0075194/
1976,1977,49,WRITING (Screenplay--based on material from another medium),"Steve Shagan, David Butler",Voyage of the Damned,FALSE,1976Voyage of the Damned,tt0075406,https://www.imdb.com/title/tt0075406/
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Story and Screenplay by Jean-Charles Tacchella;  Adaptation by Daniele Thompson,"Cousin, Cousine",FALSE,"1976Cousin, Cousine",tt0072826,https://www.imdb.com/title/tt0072826/
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Walter Bernstein,The Front,FALSE,1976The Front,tt0074554,https://www.imdb.com/title/tt0074554/
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Paddy Chayefsky,Network,TRUE,1976Network,tt0074958,https://www.imdb.com/title/tt0074958/
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Sylvester Stallone,Rocky,FALSE,1976Rocky,tt0075148,https://www.imdb.com/title/tt0075148/
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Lina Wertmüller,Seven Beauties,FALSE,1976Seven Beauties,tt0075040,https://www.imdb.com/title/tt0075040/
1976,1977,49,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",King Kong,TRUE,1976King Kong,tt0074751,https://www.imdb.com/title/tt0074751/
1976,1977,49,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, Glen Robinson, Matthew Yuricich",Logan's Run,TRUE,1976Logan's Run,tt0074812,https://www.imdb.com/title/tt0074812/
1976,1977,49,IRVING G. THALBERG MEMORIAL AWARD,Pandro S. Berman,,TRUE,1976,,
1977,1978,50,ACTOR IN A LEADING ROLE,Woody Allen,Annie Hall,FALSE,1977Annie Hall,tt0075686,https://www.imdb.com/title/tt0075686/
1977,1978,50,ACTOR IN A LEADING ROLE,Richard Burton,Equus,FALSE,1977Equus,tt0075995,https://www.imdb.com/title/tt0075995/
1977,1978,50,ACTOR IN A LEADING ROLE,Richard Dreyfuss,The Goodbye Girl,TRUE,1977The Goodbye Girl,tt0076095,https://www.imdb.com/title/tt0076095/
1977,1978,50,ACTOR IN A LEADING ROLE,Marcello Mastroianni,A Special Day,FALSE,1977A Special Day,tt0076085,https://www.imdb.com/title/tt0076085/
1977,1978,50,ACTOR IN A LEADING ROLE,John Travolta,Saturday Night Fever,FALSE,1977Saturday Night Fever,tt0076666,https://www.imdb.com/title/tt0076666/
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Mikhail Baryshnikov,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Peter Firth,Equus,FALSE,1977Equus,tt0075995,https://www.imdb.com/title/tt0075995/
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Alec Guinness,Star Wars,FALSE,1977Star Wars,tt0076759,https://www.imdb.com/title/tt0076759/
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Jason Robards,Julia,TRUE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Maximilian Schell,Julia,FALSE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,ACTRESS IN A LEADING ROLE,Anne Bancroft,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,ACTRESS IN A LEADING ROLE,Jane Fonda,Julia,FALSE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,ACTRESS IN A LEADING ROLE,Diane Keaton,Annie Hall,TRUE,1977Annie Hall,tt0075686,https://www.imdb.com/title/tt0075686/
1977,1978,50,ACTRESS IN A LEADING ROLE,Shirley MacLaine,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,ACTRESS IN A LEADING ROLE,Marsha Mason,The Goodbye Girl,FALSE,1977The Goodbye Girl,tt0076095,https://www.imdb.com/title/tt0076095/
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Leslie Browne,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Quinn Cummings,The Goodbye Girl,FALSE,1977The Goodbye Girl,tt0076095,https://www.imdb.com/title/tt0076095/
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Close Encounters of the Third Kind,FALSE,1977Close Encounters of the Third Kind,tt0075860,https://www.imdb.com/title/tt0075860/
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,Julia,TRUE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Tuesday Weld,Looking for Mr. Goodbar,FALSE,1977Looking for Mr. Goodbar,tt0076327,https://www.imdb.com/title/tt0076327/
1977,1978,50,ART DIRECTION,Art Direction:  George C. Webb;  Set Decoration:  Mickey S. Michaels,Airport '77,FALSE,1977Airport '77,tt0075648,https://www.imdb.com/title/tt0075648/
1977,1978,50,ART DIRECTION,"Art Direction:  Joe Alves, Dan Lomino;  Set Decoration:  Phil Abramson",Close Encounters of the Third Kind,FALSE,1977Close Encounters of the Third Kind,tt0075860,https://www.imdb.com/title/tt0075860/
1977,1978,50,ART DIRECTION,"Art Direction:  Ken Adam, Peter Lamont;  Set Decoration:  Hugh Scaife",The Spy Who Loved Me,FALSE,1977The Spy Who Loved Me,tt0076752,https://www.imdb.com/title/tt0076752/
1977,1978,50,ART DIRECTION,"Art Direction:  John Barry, Norman Reynolds, Leslie Dilley;  Set Decoration:  Roger Christian",Star Wars,TRUE,1977Star Wars,tt0076759,https://www.imdb.com/title/tt0076759/
1977,1978,50,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Marvin March,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,CINEMATOGRAPHY,Vilmos Zsigmond,Close Encounters of the Third Kind,TRUE,1977Close Encounters of the Third Kind,tt0075860,https://www.imdb.com/title/tt0075860/
1977,1978,50,CINEMATOGRAPHY,Fred J. Koenekamp,Islands in the Stream,FALSE,1977Islands in the Stream,tt0076211,https://www.imdb.com/title/tt0076211/
1977,1978,50,CINEMATOGRAPHY,Douglas Slocombe,Julia,FALSE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,CINEMATOGRAPHY,William A. Fraker,Looking for Mr. Goodbar,FALSE,1977Looking for Mr. Goodbar,tt0076327,https://www.imdb.com/title/tt0076327/
1977,1978,50,CINEMATOGRAPHY,Robert Surtees,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,COSTUME DESIGN,"Edith Head, Burton Miller",Airport '77,FALSE,1977Airport '77,tt0075648,https://www.imdb.com/title/tt0075648/
1977,1978,50,COSTUME DESIGN,Anthea Sylbert,Julia,FALSE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,COSTUME DESIGN,Florence Klotz,A Little Night Music,FALSE,1977A Little Night Music,tt0076319,https://www.imdb.com/title/tt0076319/
1977,1978,50,COSTUME DESIGN,Irene Sharaff,The Other Side of Midnight,FALSE,1977The Other Side of Midnight,tt0076507,https://www.imdb.com/title/tt0076507/
1977,1978,50,COSTUME DESIGN,John Mollo,Star Wars,TRUE,1977Star Wars,tt0076759,https://www.imdb.com/title/tt0076759/
1977,1978,50,DIRECTING,Woody Allen,Annie Hall,TRUE,1977Annie Hall,tt0075686,https://www.imdb.com/title/tt0075686/
1977,1978,50,DIRECTING,Steven Spielberg,Close Encounters of the Third Kind,FALSE,1977Close Encounters of the Third Kind,tt0075860,https://www.imdb.com/title/tt0075860/
1977,1978,50,DIRECTING,Fred Zinnemann,Julia,FALSE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,DIRECTING,George Lucas,Star Wars,FALSE,1977Star Wars,tt0076759,https://www.imdb.com/title/tt0076759/
1977,1978,50,DIRECTING,Herbert Ross,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,DOCUMENTARY (Feature),"Robert Dornhelm and Earle Mack, Producers",The Children of Theatre Street,FALSE,1977The Children of Theatre Street,tt0075839,https://www.imdb.com/title/tt0075839/
1977,1978,50,DOCUMENTARY (Feature),"Bill Brind, Torben Schioler and Tony Ianzelo, Producers",High Grass Circus,FALSE,1977High Grass Circus,tt0076142,https://www.imdb.com/title/tt0076142/
1977,1978,50,DOCUMENTARY (Feature),"Harry Rasky, Producer",Homage to Chagall--The Colours of Love,FALSE,1977Homage to Chagall--The Colours of Love,tt0076151,https://www.imdb.com/title/tt0076151/
1977,1978,50,DOCUMENTARY (Feature),"James Klein, Julia Reichert and Miles Mogulescu, Producers",Union Maids,FALSE,1977Union Maids,tt0075372,https://www.imdb.com/title/tt0075372/
1977,1978,50,DOCUMENTARY (Feature),"John Korty, Dan McCann and Warren L. Lockhart, Producers",Who Are the DeBolts? And Where Did They Get Nineteen Kids?,TRUE,1977Who Are the DeBolts? And Where Did They Get Nineteen Kids?,tt0076918,https://www.imdb.com/title/tt0076918/
1977,1978,50,DOCUMENTARY (Short Subject),"Moctesuma Esparza, Producer","Agueda Martinez: Our People, Our Country",FALSE,"1977Agueda Martinez: Our People, Our Country",tt0075645,https://www.imdb.com/title/tt0075645/
1977,1978,50,DOCUMENTARY (Short Subject),"Helen Whitney and DeWitt L. Sage, Jr., Producers",First Edition,FALSE,1977First Edition,tt0076032,https://www.imdb.com/title/tt0076032/
1977,1978,50,DOCUMENTARY (Short Subject),"John Joseph and Jan Stussy, Producers",Gravity Is My Enemy,TRUE,1977Gravity Is My Enemy,tt0076105,https://www.imdb.com/title/tt0076105/
1977,1978,50,DOCUMENTARY (Short Subject),"James R. Messenger and Paul N. Raimondi, Producers","Of Time, Tombs and Treasure",FALSE,"1977Of Time, Tombs and Treasure",tt0076488,https://www.imdb.com/title/tt0076488/
1977,1978,50,DOCUMENTARY (Short Subject),"Douglas Gordon, Producer",The Shetland Experience,FALSE,1977The Shetland Experience,tt0076700,https://www.imdb.com/title/tt0076700/
1977,1978,50,FILM EDITING,Michael Kahn,Close Encounters of the Third Kind,FALSE,1977Close Encounters of the Third Kind,tt0075860,https://www.imdb.com/title/tt0075860/
1977,1978,50,FILM EDITING,Walter Murch,Julia,FALSE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,FILM EDITING,"Walter Hannemann, Angelo Ross",Smokey and the Bandit,FALSE,1977Smokey and the Bandit,tt0076729,https://www.imdb.com/title/tt0076729/
1977,1978,50,FILM EDITING,"Paul Hirsch, Marcia Lucas, Richard Chew",Star Wars,TRUE,1977Star Wars,tt0076759,https://www.imdb.com/title/tt0076759/
1977,1978,50,FILM EDITING,William Reynolds,The Turning Point,FALSE,1977The Turning Point,tt0076843,https://www.imdb.com/title/tt0076843/
1977,1978,50,FOREIGN LANGUAGE FILM,Greece,Iphigenia,FALSE,1977Iphigenia,tt0076208,https://www.imdb.com/title/tt0076208/
1977,1978,50,FOREIGN LANGUAGE FILM,France,Madame Rosa,TRUE,1977Madame Rosa,tt0076348,https://www.imdb.com/title/tt0076348/
1977,1978,50,FOREIGN LANGUAGE FILM,Israel,Operation Thunderbolt,FALSE,1977Operation Thunderbolt,tt0076398,https://www.imdb.com/title/tt0076398/
1977,1978,50,FOREIGN LANGUAGE FILM,Italy,A Special Day,FALSE,1977A Special Day,tt0076085,https://www.imdb.com/title/tt0076085/
1977,1978,50,FOREIGN LANGUAGE FILM,Spain,That Obscure Object of Desire,FALSE,1977That Obscure Object of Desire,tt0075824,https://www.imdb.com/title/tt0075824/
1977,1978,50,MUSIC (Original Score),John Williams,Close Encounters of the Third Kind,FALSE,1977Close Encounters of the Third Kind,tt0075860,https://www.imdb.com/title/tt0075860/
1977,1978,50,MUSIC (Original Score),Georges Delerue,Julia,FALSE,1977Julia,tt0076245,https://www.imdb.com/title/tt0076245/
1977,1978,50,MUSIC (Original Score),Maurice Jarre,Mohammad - Messenger of God,FALSE,1977Mohammad - Messenger of God,tt0074896,https://www.imdb.com/title/tt0074896/
1977,1978,50,MUSIC (Original Score),Marvin Hamlisch,The Spy Who Loved Me,FALSE,1977The Spy Who Loved Me,tt0076752,https://www.imdb.com/title/tt0076752/
1977,1978,50,MUSIC (Original Score),John Williams,Star Wars,TRUE,1977Star Wars,tt0076759,https://www.imdb.com/title/tt0076759/
1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Jonathan Tunick,A Little Night Music,TRUE,1977A Little Night Music,tt0076319,https://www.imdb.com/title/tt0076319/
1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,Pete's Dragon,FALSE,1977Pete's Dragon,tt0076538,https://www.imdb.com/title/tt0076538/
1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Angela Morley,The Slipper and the Rose--The Story of Cinderella,FALSE,1977The Slipper and the Rose--The Story of Cinderella,tt0075232,https://www.imdb.com/title/tt0075232/
1977,1978,50,MUSIC (Original Song),Music and Lyrics by Al Kasha and Joel Hirschhorn,Pete's Dragon,FALSE,1977Pete's Dragon,tt0076538,https://www.imdb.com/title/tt0076538/
1977,1978,50,MUSIC (Original Song),Music by Marvin Hamlisch; Lyrics by Carole Bayer Sager,The Spy Who Loved Me,FALSE,1977The Spy Who Loved Me,tt0076752,https://www.imdb.com/title/tt0076752/
1977,1978,50,MUSIC (Original Song),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,The Slipper and the Rose--The Story of Cinderella,FALSE,1977The Slipper and the Rose--The Story of Cinderella,tt0075232,https://www.imdb.com/title/tt0075232/
1977,1978,50,MUSIC (Original Song),Music by Sammy Fain; Lyrics by Carol Connors and Ayn Robbins,The Rescuers,FALSE,1977The Rescuers,tt0076618,https://www.imdb.com/title/tt0076618/
